Gene,Entrez ID,Image Series URL,Used in analysis?,ID
Lancl3,236285,Lancl3/73925716.html,0,73925716
Lass4,67260,Lass4/176962.html,0,176962
Ldhd,52815,Ldhd/74425554.html,0,74425554
Ldlr,16835,Ldlr/1766.html,0,1766
Lepre1,56401,Lepre1/2371.html,0,2371
Lgi3,213469,Lgi3/73520996.html,0,73520996
Lhfp,108927,Lhfp/73769323.html,0,73769323
Lhx1,16869,Lhx1/79591731.html,0,79591731
Lhx5,16873,Lhx5/1369.html,0,1369
Limk2,16886,Limk2/61002.html,0,61002
Lip1,16889,Lip1/72129290.html,0,72129290
Liph,239759,Liph/77280417.html,0,77280417
Lmna,16905,Lmna/73512494.html,0,73512494
Lmo4,16911,Lmo4/2385.html,0,2385
LOC214238,0,LOC214238/74988751.html,0,74988751
LOC245027,0,LOC245027/74511966.html,0,74511966
LOC277860,0,LOC277860/74581425.html,0,74581425
LOC329302,0,LOC329302/73931420.html,0,73931420
LOC382102,0,LOC382102/71717570.html,0,71717570
LOC432928,0,LOC432928/73931424.html,0,73931424
LOC433311,0,LOC433311/74988757.html,0,74988757
LOC433698,433698,LOC433698/77340488.html,0,77340488
LOC433727,0,LOC433727/74363344.html,0,74363344
LOC434002,0,LOC434002/74581371.html,0,74581371
LOC434300,0,LOC434300/75988611.html,0,75988611
LOC545352,0,LOC545352/74988758.html,0,74988758
LOC545810,0,LOC545810/71924492.html,0,71924492
LOC620538,320429,LOC620538/73907504.html,0,73907504
Lonrf2,381338,Lonrf2/74988755.html,0,74988755
Loxl1,16949,Loxl1/70805934.html,0,70805934
Lrfn2,70530,Lrfn2/75041454.html,0,75041454
Lrp8,16975,Lrp8/74047715.html,0,74047715
Lrrc3,237387,Lrrc3/1377.html,0,1377
Lrrc38,242735,Lrrc38/72340184.html,0,72340184
Lrrc3b,218763,Lrrc3b/74881145.html,0,74881145
Ly6e,17069,Ly6e/79587728.html,0,79587728
Lynx1,23936,Lynx1/655.html,0,655
Lypd1,72585,Lypd1/72008305.html,0,72008305
Mafb,16658,Mafb/73771240.html,0,73771240
Magel2,27385,Magel2/79591571.html,0,79591571
Man1a,17155,Man1a/69120618.html,0,69120618
Map2k4,26398,Map2k4/276073.html,0,276073
Map2k5,23938,Map2k5/323585.html,0,323585
Mapk4,225724,Mapk4/73994721.html,0,73994721
Mapk8,26419,Mapk8/71063715.html,0,71063715
Mapre1,13589,Mapre1/2401.html,0,2401
Marcksl1,17357,Marcksl1/670.html,0,670
Masp1,17174,Masp1/73615782.html,0,73615782
Mast4,328329,Mast4/73929897.html,0,73929897
Matr3,17184,Matr3/67752309.html,0,67752309
Mc4r,17202,Mc4r/79556630.html,0,79556630
mCG1027775.1,0,mCG1027775.1/73512351.html,0,73512351
mCG119642.1,0,mCG119642.1/74750263.html,0,74750263
mCG148338,0,mCG148338/75080645.html,0,75080645
Mcl1,17210,Mcl1/324009.html,0,324009
Mcm6,17219,Mcm6/71358638.html,0,71358638
Mdk,17242,Mdk/1227.html,0,1227
Mef2a,17258,Mef2a/199392.html,0,199392
Megf10,70417,Megf10/71249082.html,0,71249082
Megf9,230316,Megf9/74658078.html,0,74658078
Mfap1,67532,Mfap1/74988551.html,0,74988551
Mical2,320878,Mical2/71249740.html,0,71249740
Mki67,17345,Mki67/1381.html,0,1381
Mlx,21428,Mlx/227539.html,0,227539
Mme,17380,Mme/77371755.html,0,77371755
Mmel1,27390,Mmel1/76135804.html,0,76135804
Mobkl2b,214944,Mobkl2b/70814343.html,0,70814343
Morc3,338467,Morc3/1311.html,0,1311
Moxd1,59012,Moxd1/74357562.html,0,74357562
Mpp3,13384,Mpp3/71920520.html,0,71920520
Mrg1,17536,Mrg1/1231.html,0,1231
Mrpl12,56282,Mrpl12/70743841.html,0,70743841
Mrps28,66230,Mrps28/75259441.html,0,75259441
Msh2,17685,Msh2/74657951.html,0,74657951
Mt3,17751,Mt3/75079775.html,0,75079775
Mterfd3,74238,Mterfd3/70231999.html,0,70231999
Mx1,17857,Mx1/1385.html,0,1385
Mx2,17858,Mx2/1778.html,0,1778
Mxd4,17122,Mxd4/67810541.html,0,67810541
Mxi1,17859,Mxi1/74819343.html,0,74819343
Myadm,50918,Myadm/74658086.html,0,74658086
Myc,17869,Myc/2415.html,0,2415
Myo1b,17912,Myo1b/72080133.html,0,72080133
Myo5c,208943,Myo5c/75042249.html,0,75042249
Ncald,52589,Ncald/71924321.html,0,71924321
Ncoa4,27057,Ncoa4/1782.html,0,1782
Ncor1,20185,Ncor1/686.html,0,686
Ndrg2,29811,Ndrg2/79568051.html,0,79568051
Ndrg3,29812,Ndrg3/690.html,0,690
Ndufs2,226646,Ndufs2/74818622.html,0,74818622
Ndufs8,225887,Ndufs8/74819243.html,0,74819243
Nefh,380684,Nefh/74512048.html,0,74512048
Nefl,18039,Nefl/73512198.html,0,73512198
Neto1,246317,Neto1/72129248.html,0,72129248
Neurl,18011,Neurl/73769327.html,0,73769327
Neurod6,11922,Neurod6/698.html,0,698
Nfix,18032,Nfix/77413698.html,0,77413698
Ngfb,18049,Ngfb/74581384.html,0,74581384
Nhlh1,18071,Nhlh1/75077191.html,0,75077191
Nhlh2,18072,Nhlh2/74657929.html,0,74657929
Nhlrc1,105193,Nhlrc1/75084473.html,0,75084473
Niban,63913,Niban/73931639.html,0,73931639
Nid1,18073,Nid1/75084474.html,0,75084474
Nifun,66383,Nifun/74819565.html,0,74819565
Nin,18080,Nin/76115736.html,0,76115736
Nkd1,93960,Nkd1/74586666.html,0,74586666
Nkiras2,71966,Nkiras2/2429.html,0,2429
Nnat,18111,Nnat/77887874.html,0,77887874
Npsr1,319239,Npsr1/70560288.html,0,70560288
Nr2e3,23958,Nr2e3/2433.html,0,2433
Nr2f2,11819,Nr2f2/79591597.html,0,79591597
Nr2f6,13864,Nr2f6/2436.html,0,2436
Nr3c1,14815,Nr3c1/727.html,0,727
Nr3c2,110784,Nr3c2/730.html,0,730
Nr4a3,18124,Nr4a3/73615793.html,0,73615793
Nr5a1,26423,Nr5a1/734.html,0,734
Nrf1,18181,Nrf1/2438.html,0,2438
Nrg1,211323,Nrg1/74743257.html,0,74743257
Nrp1,18186,Nrp1/74272479.html,0,74272479
Nrxn1,18189,Nrxn1/70301083.html,0,70301083
Nt5dc2,70021,Nt5dc2/73817984.html,0,73817984
Nt5m,103850,Nt5m/74658088.html,0,74658088
Ntf5,78405,Ntf5/1393.html,0,1393
Ntn1,18208,Ntn1/74511838.html,0,74511838
Ntsr1,18216,Ntsr1/73519704.html,0,73519704
Nubp1,26425,Nubp1/74819687.html,0,74819687
Numa1,101706,Numa1/74988615.html,0,74988615
Nxn,18230,Nxn/72007747.html,0,72007747
Nxph4,104080,Nxph4/73521000.html,0,73521000
Obfc1,108689,Obfc1/1938.html,0,1938
Odz3,23965,Odz3/79908833.html,0,79908833
Odz4,23966,Odz4/754.html,0,754
Ogt,108155,Ogt/758.html,0,758
Olig2,50913,Olig2/2448.html,0,2448
Oprl1,18389,Oprl1/75077232.html,0,75077232
Oprs1,18391,Oprs1/1794.html,0,1794
Osbpl10,74486,Osbpl10/71015387.html,0,71015387
Osbpl8,237542,Osbpl8/74641162.html,0,74641162
Otx1,18423,Otx1/762.html,0,762
Oxtr,18430,Oxtr/75081001.html,0,75081001
P2rx1,18436,P2rx1/75890835.html,0,75890835
P2rx4,18438,P2rx4/75551474.html,0,75551474
P2rxl1,18440,P2rxl1/75551463.html,0,75551463
P4ha2,18452,P4ha2/73732152.html,0,73732152
P4hb,18453,P4hb/74658245.html,0,74658245
Pacsin1,23969,Pacsin1/74047926.html,0,74047926
Pak1,18479,Pak1/73521001.html,0,73521001
Palmd,114301,Palmd/74581442.html,0,74581442
Papola,18789,Papola/1251.html,0,1251
Parvb,170736,Parvb/77332713.html,0,77332713
Pax3,18505,Pax3/2464.html,0,2464
Pax6,18508,Pax6/72007748.html,0,72007748
Pax9,18511,Pax9/2466.html,0,2466
Pcdh1,75599,Pcdh1/75934527.html,0,75934527
Pcdhb16,93887,Pcdhb16/72340179.html,0,72340179
Pcdhb18,93889,Pcdhb18/74581445.html,0,74581445
Pcdhb19,93890,Pcdhb19/74743270.html,0,74743270
Pcdhb2,93873,Pcdhb2/74743271.html,0,74743271
Pcdhb20,93891,Pcdhb20/2468.html,0,2468
Pcdhga5,93713,Pcdhga5/72338695.html,0,72338695
Pcgf6,71041,Pcgf6/70634297.html,0,70634297
Pcnt,18541,Pcnt/1255.html,0,1255
Pcsk1n,30052,Pcsk1n/777.html,0,777
Pde3a,54611,Pde3a/71717083.html,0,71717083
Pde4a,18577,Pde4a/1806.html,0,1806
Pde7b,29863,Pde7b/71670683.html,0,71670683
Pdgfd,71785,Pdgfd/1910.html,0,1910
Pdgfrb,18596,Pdgfrb/77278981.html,0,77278981
Pdia3,14827,Pdia3/71015817.html,0,71015817
Pdk3,236900,Pdk3/2474.html,0,2474
Pdlim2,213019,Pdlim2/2476.html,0,2476
Peg10,170676,Peg10/74357549.html,0,74357549
Pex13,72129,Pex13/74658240.html,0,74658240
Pex2,19302,Pex2/74581447.html,0,74581447
Pfkl,18641,Pfkl/795.html,0,795
Pgbd5,209966,Pgbd5/73931642.html,0,73931642
Phyhipl,70911,Phyhipl/544326.html,0,544326
Pitrm1,69617,Pitrm1/74273117.html,0,74273117
Pitx2,18741,Pitx2/79556607.html,0,79556607
Pkia,18767,Pkia/805.html,0,805
Pla2g7,27226,Pla2g7/74047841.html,0,74047841
Plcz1,114875,Plcz1/74988296.html,0,74988296
Plekha2,83436,Plekha2/70743843.html,0,70743843
Plekha7,233765,Plekha7/73992710.html,0,73992710
Plk1,18817,Plk1/2487.html,0,2487
Pln,18821,Pln/74357563.html,0,74357563
Plp1,18823,Plp1/79556704.html,0,79556704
Pls3,102866,Pls3/355886.html,0,355886
Plxnb1,235611,Plxnb1/1561.html,0,1561
Plxnb2,140570,Plxnb2/1263.html,0,1263
Plxnc1,54712,Plxnc1/820.html,0,820
Pmm1,29858,Pmm1/67936010.html,0,67936010
Pmp22,18858,Pmp22/825.html,0,825
Pnkd,56695,Pnkd/73769326.html,0,73769326
Pnoc,18155,Pnoc/75038402.html,0,75038402
Podn,242608,Podn/75988568.html,0,75988568
Pole4,66979,Pole4/75651230.html,0,75651230
Pomc1,18976,Pomc1/2493.html,0,2493
Ppp1r14b,18938,Ppp1r14b/73512186.html,0,73512186
Ppp1r2,66849,Ppp1r2/73521813.html,0,73521813
Ppp2ca,19052,Ppp2ca/71836836.html,0,71836836
Ppp2r2a,71978,Ppp2r2a/73512208.html,0,73512208
Ppp2r5d,21770,Ppp2r5d/74047908.html,0,74047908
Ppp3r1,19058,Ppp3r1/32386.html,0,32386
Prkar2a,19087,Prkar2a/77332735.html,0,77332735
Prkcq,18761,Prkcq/77869867.html,0,77869867
Prkcsh,19089,Prkcsh/67870479.html,0,67870479
Prkcz,18762,Prkcz/841.html,0,841
Prkg2,19092,Prkg2/71670688.html,0,71670688
Prpf38b,66921,Prpf38b/73907503.html,0,73907503
Prpf6,68879,Prpf6/67850946.html,0,67850946
Prrx2,20204,Prrx2/1522.html,0,1522
Psmb2,26445,Psmb2/74988552.html,0,74988552
Psmc2,19181,Psmc2/356850.html,0,356850
Ptchd1,211612,Ptchd1/71249749.html,0,71249749
Ptgs1,19224,Ptgs1/74800973.html,0,74800973
Ptgs2,19225,Ptgs2/71016664.html,0,71016664
Ptpn3,545622,Ptpn3/74511860.html,0,74511860
Ptprv,13924,Ptprv/73817436.html,0,73817436
Ptrf,19285,Ptrf/73521818.html,0,73521818
Pttg1,30939,Pttg1/293036.html,0,293036
Pvrl3,58998,Pvrl3/73521804.html,0,73521804
Pxn,19303,Pxn/1814.html,0,1814
Rab27b,80718,Rab27b/74641314.html,0,74641314
Rai14,75646,Rai14/73521806.html,0,73521806
Ralb,64143,Ralb/74657981.html,0,74657981
Ramp3,56089,Ramp3/1818.html,0,1818
Ran,19384,Ran/2517.html,0,2517
Rap1gds1,229877,Rap1gds1/654924.html,0,654924
Rasa2,114713,Rasa2/73512192.html,0,73512192
Rasl11b,68939,Rasl11b/71717137.html,0,71717137
Rassf4,213391,Rassf4/74988636.html,0,74988636
Raver2,242570,Raver2/72128776.html,0,72128776
Rbm11,224344,Rbm11/1411.html,0,1411
Rbm19,74111,Rbm19/71016585.html,0,71016585
Rbmx,19655,Rbmx/75043154.html,0,75043154
Rcn1,19672,Rcn1/79591573.html,0,79591573
Reep5,13476,Reep5/2159.html,0,2159
Reln,19699,Reln/79556624.html,0,79556624
Ren2,19702,Ren2/79568057.html,0,79568057
Reps2,194590,Reps2/76135799.html,0,76135799
Rfc5,72151,Rfc5/74882798.html,0,74882798
Rfwd2,26374,Rfwd2/75080751.html,0,75080751
Rfx1,19724,Rfx1/77371867.html,0,77371867
Rfxank,19727,Rfxank/67881545.html,0,67881545
Rgag1,209540,Rgag1/75041526.html,0,75041526
Rgnef,110596,Rgnef/74272892.html,0,74272892
Rgs10,67865,Rgs10/74511849.html,0,74511849
Rgs16,19734,Rgs16/1567.html,0,1567
Rgs8,67792,Rgs8/71020445.html,0,71020445
Rho,212541,Rho/1824.html,0,1824
Rhobtb3,73296,Rhobtb3/74583162.html,0,74583162
Rln3,212108,Rln3/73929581.html,0,73929581
Rnaset2,68195,Rnaset2/74988459.html,0,74988459
Rnf149,67702,Rnf149/898.html,0,898
Rnf152,320311,Rnf152/75043151.html,0,75043151
Rnf19,30945,Rnf19/73931414.html,0,73931414
Rnh1,107702,Rnh1/74800925.html,0,74800925
Rpl15,66480,Rpl15/74882810.html,0,74882810
Rpl21,19933,Rpl21/74882831.html,0,74882831
Rpn2,20014,Rpn2/906.html,0,906
Rpp25,102614,Rpp25/75146006.html,0,75146006
Rps12,20042,Rps12/70928395.html,0,70928395
Rsnl2,78785,Rsnl2/75774680.html,0,75774680
Rspo1,192199,Rspo1/73636101.html,0,73636101
Rtn2,20167,Rtn2/909.html,0,909
Rtn3,20168,Rtn3/83161.html,0,83161
Rtn4,68585,Rtn4/70805906.html,0,70805906
Rtn4r,65079,Rtn4r/72080145.html,0,72080145
Rufy3,52822,Rufy3/73817983.html,0,73817983
Runx2,12393,Runx2/79556626.html,0,79556626
Rutbc2,52850,Rutbc2/73521821.html,0,73521821
Rutbc3,105835,Rutbc3/67870081.html,0,67870081
Rxfp2,140498,Rxfp2/73907500.html,0,73907500
S100a10,20194,S100a10/70560277.html,0,70560277
Sacm1l,83493,Sacm1l/74882832.html,0,74882832
Sall3,20689,Sall3/74363352.html,0,74363352
Samd14,217125,Samd14/73930839.html,0,73930839
Saps3,52036,Saps3/356861.html,0,356861
Sar1a,20224,Sar1a/321204.html,0,321204
Sart3,53890,Sart3/74819691.html,0,74819691
Sbf1,77980,Sbf1/276264.html,0,276264
Sc4mol,66234,Sc4mol/74750020.html,0,74750020
Scand1,19018,Scand1/2549.html,0,2549
Scn4b,399548,Scn4b/73636111.html,0,73636111
Scn5a,20271,Scn5a/73907501.html,0,73907501
Sdccag3,68112,Sdccag3/2075.html,0,2075
Sdccag8,76816,Sdccag8/323593.html,0,323593
Sema4g,26456,Sema4g/71587856.html,0,71587856
Sema5a,20356,Sema5a/950.html,0,950
Sema5b,20357,Sema5b/953.html,0,953
5-Sep,18951,Sept5/958.html,0,Sep-58
Serinc1,56442,Serinc1/67752306.html,0,67752306
Serpina1e,20704,Serpina1e/75084134.html,0,75084134
Serpina3k,20714,Serpina3k/72081514.html,0,72081514
Serpinb1c,380839,Serpinb1c/74511967.html,0,74511967
Serpine2,20720,Serpine2/74047768.html,0,74047768
Setd4,224440,Setd4/1798.html,0,1798
Sez6l,56747,Sez6l/73929583.html,0,73929583
Sfmbt2,353282,Sfmbt2/73929593.html,0,73929593
Sfrs9,108014,Sfrs9/75043152.html,0,75043152
Sgk3,170755,Sgk3/75650862.html,0,75650862
Sh3d19,27059,Sh3d19/74425516.html,0,74425516
Sh3kbp1,58194,Sh3kbp1/74272906.html,0,74272906
Sidt1,320007,Sidt1/71587812.html,0,71587812
Sipa1l2,244668,Sipa1l2/72118960.html,0,72118960
Six3os1,77868,Six3os1/75041431.html,0,75041431
Skiv2l2,72198,Skiv2l2/322964.html,0,322964
Sla,20491,Sla/2569.html,0,2569
Slc10a3,214601,Slc10a3/74047876.html,0,74047876
Slc12a3,20497,Slc12a3/2573.html,0,2573
Slc13a3,114644,Slc13a3/2575.html,0,2575
Slc16a14,71781,Slc16a14/2577.html,0,2577
Slc16a4,229699,Slc16a4/2579.html,0,2579
Slc25a10,27376,Slc25a10/74047855.html,0,74047855
Slc25a11,67863,Slc25a11/2589.html,0,2589
Slc25a22,68267,Slc25a22/1639.html,0,1639
Slc25a25,227731,Slc25a25/544516.html,0,544516
Slc25a3,18674,Slc25a3/972.html,0,972
Slc25a36,192287,Slc25a36/67881555.html,0,67881555
Slc25a5,11740,Slc25a5/2591.html,0,2591
Slc26a7,208890,Slc26a7/2595.html,0,2595
Slc26a8,224661,Slc26a8/2597.html,0,2597
Slc29a1,63959,Slc29a1/1838.html,0,1838
Slc2a13,239606,Slc2a13/74958626.html,0,74958626
Slc31a2,20530,Slc31a2/75773700.html,0,75773700
Slc32a1,22348,Slc32a1/72081554.html,0,72081554
Slc35a2,22232,Slc35a2/2607.html,0,2607
Slc35f1,215085,Slc35f1/75084145.html,0,75084145
Slc35f3,210027,Slc35f3/75084156.html,0,75084156
Slc36a2,246049,Slc36a2/1069.html,0,1069
Slc38a4,69354,Slc38a4/2617.html,0,2617
Slc39a14,213053,Slc39a14/1846.html,0,1846
Slc39a5,72002,Slc39a5/76135744.html,0,76135744
Slc39a6,106957,Slc39a6/73930852.html,0,73930852
Slc5a1,20537,Slc5a1/2621.html,0,2621
Slc5a3,53881,Slc5a3/976.html,0,976
Slc6a1,232333,Slc6a1/79591685.html,0,79591685
Slc6a11,243616,Slc6a11/72472802.html,0,72472802
Slc6a20,22599,Slc6a20/77371783.html,0,77371783
Slc6a6,21366,Slc6a6/1850.html,0,1850
Slc6a7,240332,Slc6a7/71016653.html,0,71016653
Slc6a9,14664,Slc6a9/1420.html,0,1420
Slc8a1,20541,Slc8a1/73521807.html,0,73521807
Slc8a3,110893,Slc8a3/74357546.html,0,74357546
Slc9a2,226999,Slc9a2/74749943.html,0,74749943
Slc9a7,236727,Slc9a7/77278977.html,0,77278977
Slitrk6,239250,Slitrk6/73992918.html,0,73992918
Smoc2,64074,Smoc2/74357576.html,0,74357576
Smtn,29856,Smtn/74819233.html,0,74819233
Snx26,233071,Snx26/74583174.html,0,74583174
Sox14,20669,Sox14/73636036.html,0,73636036
Sox2,20674,Sox2/77280331.html,0,77280331
Sox8,20681,Sox8/74988736.html,0,74988736
Sox9,20682,Sox9/1422.html,0,1422
Spata13,219140,Spata13/73997152.html,0,73997152
Spint2,20733,Spint2/74047774.html,0,74047774
Spock1,20745,Spock1/72340122.html,0,72340122
Spock3,72902,Spock3/70634298.html,0,70634298
Spon1,233744,Spon1/71836797.html,0,71836797
Spsb1,74646,Spsb1/77332092.html,0,77332092
Sqle,20775,Sqle/70231996.html,0,70231996
Sqrdl,59010,Sqrdl/74047907.html,0,74047907
Srgap1,117600,Srgap1/74047745.html,0,74047745
Srm,20810,Srm/75041563.html,0,75041563
Srp14,20813,Srp14/74750021.html,0,74750021
St18,240690,St18/75038443.html,0,75038443
St3gal3,20441,St3gal3/2567.html,0,2567
St8sia2,20450,St8sia2/77925023.html,0,77925023
Stat2,20847,Stat2/74425571.html,0,74425571
Stat3,20848,Stat3/2637.html,0,2637
Stat5a,20850,Stat5a/121092.html,0,121092
Stat5b,20851,Stat5b/71016584.html,0,71016584
Stc1,20855,Stc1/2639.html,0,2639
Stc2,20856,Stc2/2641.html,0,2641
Stk32a,269019,Stk32a/71920510.html,0,71920510
Stk38l,232533,Stk38l/71064288.html,0,71064288
Stub1,56424,Stub1/79912552.html,0,79912552
Stx12,100226,Stx12/70928169.html,0,70928169
Stxbp2,20911,Stxbp2/75774667.html,0,75774667
Stxbp6,217517,Stxbp6/70744323.html,0,70744323
Sub1,20024,Sub1/356490.html,0,356490
Suhw3,208968,Suhw3/77371859.html,0,77371859
Sulf2,72043,Sulf2/72007935.html,0,72007935
Sult1a1,20887,Sult1a1/75774114.html,0,75774114
Supt5h,20924,Supt5h/2647.html,0,2647
Sv2b,64176,Sv2b/72104171.html,0,72104171
Sv2c,75209,Sv2c/74357583.html,0,74357583
Svil,225115,Svil/77332748.html,0,77332748
Syap1,67043,Syap1/1858.html,0,1858
Syne2,319565,Syne2/74640880.html,0,74640880
Synj1,104015,Synj1/1287.html,0,1287
Synj2bp,24071,Synj2bp/293040.html,0,293040
Sypl,19027,Sypl/75233089.html,0,75233089
Syt11,229521,Syt11/2649.html,0,2649
Sytl2,83671,Sytl2/73520979.html,0,73520979
Sytl4,27359,Sytl4/75651223.html,0,75651223
Tac2,21334,Tac2/77279001.html,0,77279001
Tacc3,21335,Tacc3/70928396.html,0,70928396
Taf13,99730,Taf13/2655.html,0,2655
Tal1,21349,Tal1/72080006.html,0,72080006
Tbc1d1,57915,Tbc1d1/71670698.html,0,71670698
TC1410973,0,TC1410973/73512191.html,0,73512191
TC1416279,0,TC1416279/73512193.html,0,73512193
Tcf2,21410,Tcf2/1874.html,0,1874
Tcf7l2,21416,Tcf7l2/72339557.html,0,72339557
Tcfap2c,21420,Tcfap2c/74047843.html,0,74047843
Tcn2,21452,Tcn2/71924389.html,0,71924389
Terf2ip,57321,Terf2ip/2665.html,0,2665
Tex261,21766,Tex261/74047919.html,0,74047919
Tgfb3,21809,Tgfb3/2667.html,0,2667
Tgfbr2,21813,Tgfbr2/74819696.html,0,74819696
Th,21823,Th/1056.html,0,1056
Thbd,21824,Thbd/75079800.html,0,75079800
Thnsl1,208967,Thnsl1/74988343.html,0,74988343
Thrap6,69790,Thrap6/248329.html,0,248329
Tle3,21887,Tle3/2681.html,0,2681
Tm7sf3,67623,Tm7sf3/77874614.html,0,77874614
Tmc1,13409,Tmc1/75041514.html,0,75041514
Tmem108,81907,Tmem108/71358589.html,0,71358589
Tmem12,212070,Tmem12/2023.html,0,2023
Tmem130,243339,Tmem130/73930834.html,0,73930834
Tmem16f,105722,Tmem16f/71924067.html,0,71924067
Tmem24,71764,Tmem24/73592532.html,0,73592532
Tmem29,382245,Tmem29/75080656.html,0,75080656
Tmem35,67564,Tmem35/71587898.html,0,71587898
Tmem41a,66664,Tmem41a/70743869.html,0,70743869
Tmem63c,217733,Tmem63c/76115724.html,0,76115724
Tmem64,100201,Tmem64/77414589.html,0,77414589
Tmem86b,68255,Tmem86b/72472763.html,0,72472763
Tnfrsf25,85030,Tnfrsf25/77925097.html,0,77925097
Tnnc1,21924,Tnnc1/73817440.html,0,73817440
Tnni1,21952,Tnni1/75774109.html,0,75774109
Tnni3,21954,Tnni3/1065.html,0,1065
Tnnt3,21957,Tnnt3/61411.html,0,61411
Tnr,21960,Tnr/73930819.html,0,73930819
Tnrc4,78784,Tnrc4/74641324.html,0,74641324
Tnrc9,244579,Tnrc9/75077172.html,0,75077172
Tns3,319939,Tns3/75080694.html,0,75080694
Tob2,57259,Tob2/77340500.html,0,77340500
Tomm34,67145,Tomm34/75042253.html,0,75042253
Traf7,224619,Traf7/2527.html,0,2527
Trh,22044,Trh/71016631.html,0,71016631
Trhde,237553,Trhde/75774669.html,0,75774669
Trhr,22045,Trhr/79591633.html,0,79591633
Trim28,21849,Trim28/1071.html,0,1071
Trim37,68729,Trim37/74749996.html,0,74749996
Trip4,56404,Trip4/1924.html,0,1924
Trp53,22059,Trp53/67855414.html,0,67855414
Trp53bp1,27223,Trp53bp1/71836834.html,0,71836834
Trp53i11,277414,Trp53i11/73521826.html,0,73521826
Trpc4,22066,Trpc4/1305.html,0,1305
Trpc5,22067,Trpc5/71247658.html,0,71247658
Trpc6,22068,Trpc6/70562126.html,0,70562126
Tsc22d2,72033,Tsc22d2/74958463.html,0,74958463
Tsfm,66399,Tsfm/72129246.html,0,72129246
Tspan15,70423,Tspan15/70612725.html,0,70612725
Tspan5,56224,Tspan5/74657928.html,0,74657928
Tspan6,56496,Tspan6/74047839.html,0,74047839
Tspo,12257,Tspo/79556668.html,0,79556668
Tspyl4,72480,Tspyl4/67936212.html,0,67936212
Ttn,22138,Ttn/74047746.html,0,74047746
Tuba4,22145,Tuba4/70616005.html,0,70616005
Tusc4,56032,Tusc4/2701.html,0,2701
Txn2,56551,Txn2/71670705.html,0,71670705
Txnrd3,232223,Txnrd3/71670706.html,0,71670706
Ube1l2,231380,Ube1l2/74819486.html,0,74819486
Ube2h,22214,Ube2h/74583203.html,0,74583203
Ube2i,22196,Ube2i/45666.html,0,45666
Ublcp1,79560,Ublcp1/70634406.html,0,70634406
Ubtf,21429,Ubtf/74988738.html,0,74988738
Uck1,22245,Uck1/293666.html,0,293666
Ugt8a,22239,Ugt8a/655116.html,0,655116
Upp1,22271,Upp1/71836877.html,0,71836877
Usmg5,66477,Usmg5/67862431.html,0,67862431
Usp22,216825,Usp22/74957911.html,0,74957911
Vamp1,22317,Vamp1/75651233.html,0,75651233
Vav3,57257,Vav3/76085746.html,0,76085746
Vdac3,22335,Vdac3/1549.html,0,1549
Vegfa,22339,Vegfa/74988747.html,0,74988747
Vezt,215008,Vezt/74819329.html,0,74819329
Vil2,22350,Vil2/2715.html,0,2715
Vim,22352,Vim/79907904.html,0,79907904
Vipr2,22355,Vipr2/1104.html,0,1104
Vmd2l1,212989,Vmd2l1/1930.html,0,1930
Vps18,228545,Vps18/1325.html,0,1325
Vwa1,246228,Vwa1/72007936.html,0,72007936
Wdr39,26371,Wdr39/2051.html,0,2051
Wdr47,99512,Wdr47/74819248.html,0,74819248
Wdr8,59002,Wdr8/75042258.html,0,75042258
Whrn,73750,Whrn/77371813.html,0,77371813
Wnt2b,22414,Wnt2b/1589.html,0,1589
Wnt3,22415,Wnt3/2731.html,0,2731
Wnt4,22417,Wnt4/1444.html,0,1444
Wnt5a,22418,Wnt5a/79556660.html,0,79556660
Wnt7a,22421,Wnt7a/1936.html,0,1936
Wnt7b,22422,Wnt7b/1113.html,0,1113
Xkh,22439,Xkh/71670735.html,0,71670735
Xlkd1,114332,Xlkd1/71015813.html,0,71015813
Xlr3b,574437,Xlr3b/79591575.html,0,79591575
Ybx1,22608,Ybx1/743.html,0,743
Ywhae,22627,Ywhae/2739.html,0,2739
Zbtb24,268294,Zbtb24/73592542.html,0,73592542
Zcchc12,72693,Zcchc12/73817424.html,0,73817424
Zdhhc2,70546,Zdhhc2/72128751.html,0,72128751
Zfand3,21769,Zfand3/293694.html,0,293694
Zfand5,22682,Zfand5/1140.html,0,1140
Zfp114,232966,Zfp114/74957922.html,0,74957922
Zfp189,230162,Zfp189/79490078.html,0,79490078
Zfp238,30928,Zfp238/2741.html,0,2741
Zfp260,26466,Zfp260/75080996.html,0,75080996
Zfp294,78913,Zfp294/2747.html,0,2747
Zfp358,140482,Zfp358/2743.html,0,2743
